Body 201 : 123188.713371	-49396.593994	0.000000	|	4.118638	-1.675822	0.000000
Body 202 : 10709.927103	-22215.911854	0.000000	|	0.419908	-0.905021	0.000000
Body 203 : -45540.240093	-25783.634388	0.000000	|	-1.514837	-0.873891	0.000000
Body 204 : 10791.593190	5302.837850	0.000000	|	0.344643	0.120914	0.000000
Body 205 : 650347.551895	-246161.141952	0.000000	|	21.696518	-8.229628	0.000000
Body 206 : 7419.269890	32630.393275	0.000000	|	0.224400	1.041630	0.000000
Body 207 : -29165.191528	-12617.917109	0.000000	|	-0.983841	-0.453867	0.000000
Body 208 : -298240.587348	17477.018379	0.000000	|	-9.974394	0.576600	0.000000
Body 209 : 16697.231728	-13808.919636	0.000000	|	0.558417	-0.473421	0.000000
Body 210 : -43346.258708	40976.776092	0.000000	|	-1.466015	1.357432	0.000000
Body 211 : -42369.095677	-37905.415412	0.000000	|	-1.424292	-1.264915	0.000000
Body 212 : 22823.160188	-492.186830	0.000000	|	0.756603	-0.032807	0.000000
Body 213 : 24938.347276	-35877.202501	0.000000	|	0.818012	-1.207869	0.000000
Body 214 : 6913.850537	520089.579462	0.000000	|	0.226458	17.325819	0.000000
Body 215 : -36412.362443	-39544.057848	0.000000	|	-1.258099	-1.348683	0.000000
Body 216 : -44805.330262	-17910.006860	0.000000	|	-1.535249	-0.597358	0.000000
Body 217 : 58325.433952	11970.525294	0.000000	|	1.923497	0.393532	0.000000
Body 218 : -15859.194978	-34670.150711	0.000000	|	-0.555470	-1.178833	0.000000
Body 219 : 38934.684108	42690.534728	0.000000	|	1.279548	1.390301	0.000000
Body 220 : -1248815.498037	-232899.756178	0.000000	|	-41.825846	-7.815401	0.000000
Body 221 : 22428.843203	-113455.252888	0.000000	|	0.742089	-3.844283	0.000000
Body 222 : 10852.980031	16497.240157	0.000000	|	0.385901	0.520653	0.000000
Body 223 : 227931.048385	-155840.841571	0.000000	|	7.616197	-5.208836	0.000000
Body 224 : -223303.352730	60961.528820	0.000000	|	-7.607716	2.064859	0.000000
Body 225 : -14017.456139	-20696.920025	0.000000	|	-0.466897	-0.716441	0.000000
Body 226 : 40384.908269	724219.275739	0.000000	|	1.324489	24.149144	0.000000
Body 227 : -19409.375923	-23226.399629	0.000000	|	-0.636095	-0.781337	0.000000
Body 228 : -278935.055425	28118.275819	0.000000	|	-9.424967	0.929752	0.000000
Body 229 : -50775.787092	32539.507711	0.000000	|	-1.725067	1.089093	0.000000
Body 230 : 135598.554010	226886.374001	0.000000	|	4.523398	7.591442	0.000000
Body 231 : 66380.113383	-94237.516944	0.000000	|	2.206135	-3.145026	0.000000
Body 232 : -13918.950818	-65891.476304	0.000000	|	-0.466416	-2.198705	0.000000
Body 233 : -4508.540441	-16757.776986	0.000000	|	-0.179198	-0.554875	0.000000
Body 234 : -178001.916507	197783.759570	0.000000	|	-5.977853	6.612058	0.000000
Body 235 : -1998817.141263	-934878.434950	0.000000	|	-67.097806	-31.390272	0.000000
Body 236 : 61381.463225	-39654.111583	0.000000	|	2.077993	-1.278752	0.000000
Body 237 : 109880.845213	-3356.026976	0.000000	|	3.668829	-0.118188	0.000000
Body 238 : 9168.696356	20950.960399	0.000000	|	0.292229	0.711396	0.000000
Body 239 : 45949.252105	-6592.532706	0.000000	|	1.540843	-0.247238	0.000000
